iter 	 t 	 dt 	 Density[kg/m3] 	 Pressure[Pascal] 	 Temperature[K] 	H2 	H 	O 	O2 	OH 	H2O 	HO2 	H2O2 	C 	CH 	CH2 	CH2(S) 	CH3 	CH4 	CO 	CO2 	HCO 	CH2O 	CH2OH 	CH3O 	CH3OH 	C2H 	C2H2 	C2H3 	C2H4 	C2H5 	C2H6 	HCCO 	CH2CO 	HCCOH 	N 	NH 	NH2 	NH3 	NNH 	NO 	NO2 	N2O 	HNO 	CN 	HCN 	H2CN 	HCNN 	HCNO 	HOCN 	HNCO 	NCO 	N2 	AR 	C3H7 	C3H8 	CH2CHO 	CH3CHO 	
1252 	 1.1312757517e+00 	  1.2500000000e-04 	 3.3804310866e-01 	1.0132500000e+05 	2.5418668588e+03 	7.9687121265e-04 	1.1620325170e-04 	1.1919858544e-03 	1.5273399678e-02 	6.6560728979e-03 	1.1147478322e-01 	3.1101217073e-06 	1.8539054327e-07 	4.8442002101e-15 	5.8089865735e-16 	6.9037305580e-16 	5.2587519500e-17 	1.3374930490e-15 	2.7653749839e-16 	2.7497289411e-02 	1.0723210155e-01 	1.2019575765e-08 	1.2794626815e-10 	1.3337446461e-15 	2.6027318829e-17 	5.4368730876e-17 	3.7343129340e-21 	1.6990696555e-19 	3.5194326841e-24 	1.2147916995e-24 	2.9537669407e-29 	8.7949982514e-31 	1.0732110745e-17 	5.3270904551e-18 	1.3153665363e-20 	1.8324624649e-07 	2.4338201760e-08 	5.7110564403e-09 	5.8866297393e-09 	7.2115919028e-09 	6.2877359604e-03 	2.0454254331e-06 	4.8575450163e-07 	2.2401749717e-07 	4.6215133814e-12 	3.0374178057e-10 	3.2939820380e-16 	2.9523998041e-19 	5.6465266245e-15 	1.7629695568e-11 	3.0640810489e-09 	3.8013566123e-10 	7.1082244499e-01 	1.2644818957e-02 	1.1254178157e-37 	-1.9927650309e-37 	5.9730385582e-23 	1.3121457369e-24 	
1253 	 1.1325257517e+00 	  1.2500000000e-04 	 3.3804310866e-01 	1.0132500000e+05 	2.5418433535e+03 	7.9691846249e-04 	1.1619498062e-04 	1.1916505572e-03 	1.5268245587e-02 	6.6550429590e-03 	1.1147498048e-01 	3.1091533181e-06 	1.8535053923e-07 	4.8426082919e-15 	5.8080515383e-16 	6.9036841050e-16 	5.2586769935e-17 	1.3377120863e-15 	2.7661733453e-16 	2.7498219284e-02 	1.0723064054e-01 	1.2019535069e-08 	1.2795819799e-10 	1.3338515521e-15 	2.6029034291e-17 	5.4379106136e-17 	3.7343924893e-21 	1.6994091730e-19 	3.5201467427e-24 	1.2152148118e-24 	2.9548935287e-29 	8.7993490917e-31 	1.0732317770e-17 	5.3279411668e-18 	1.3154923725e-20 	1.8341595826e-07 	2.4369958545e-08 	5.7203388155e-09 	5.8970008013e-09 	7.2109881231e-09 	6.3005119390e-03 	2.0492857903e-06 	4.8596525880e-07 	2.2446922922e-07 	4.6282742266e-12 	3.0424242314e-10 	3.2993436359e-16 	2.9520846046e-19 	5.6557459583e-15 	1.7657539296e-11 	3.0691260100e-09 	3.8069786050e-10 	7.1081647949e-01 	1.2644818957e-02 	7.6238311314e-38 	-4.4807204496e-39 	5.9740566616e-23 	1.3125566238e-24 	
1254 	 1.1337757517e+00 	  1.2500000000e-04 	 3.3804310866e-01 	1.0132500000e+05 	2.5418240005e+03 	7.9695737422e-04 	1.1618817172e-04 	1.1913745532e-03 	1.5264003022e-02 	6.6541950516e-03 	1.1147514277e-01 	3.1083561802e-06 	1.8531760649e-07 	4.8412975606e-15 	5.8072815728e-16 	6.9036456731e-16 	5.2586151806e-17 	1.3378924508e-15 	2.7668308432e-16 	2.7498985093e-02 	1.0722943730e-01 	1.2019501698e-08 	1.2796802301e-10 	1.3339396031e-15 	2.6030447213e-17 	5.4387650997e-17 	3.7344579113e-21 	1.6996887327e-19 	3.5207347227e-24 	1.2155632802e-24 	2.9558192294e-29 	8.8027909640e-31 	1.0732487849e-17 	5.3286415793e-18 	1.3155959508e-20 	1.8355550122e-07 	2.4396087855e-08 	5.7279796188e-09 	5.9055399694e-09 	7.2104911144e-09 	6.3110292197e-03 	2.0524627362e-06 	4.8613910762e-07 	2.2484110635e-07 	4.6338385217e-12 	3.0465460080e-10 	3.3037576734e-16 	2.9518250162e-19 	5.6633344183e-15 	1.7680458951e-11 	3.0732792230e-09 	3.8116053719e-10 	7.1081156865e-01 	1.2644818957e-02 	-1.2696824643e-38 	-1.8773003298e-38 	5.9748949452e-23 	1.3128950122e-24 	
1255 	 1.1350257517e+00 	  1.2500000000e-04 	 3.3804310866e-01 	1.0132500000e+05 	2.5418080688e+03 	7.9698941297e-04 	1.1618256722e-04 	1.1911473837e-03 	1.5260511169e-02 	6.6534970996e-03 	1.1147527627e-01 	3.1077000854e-06 	1.8529049868e-07 	4.8402185229e-15 	5.8066476510e-16 	6.9036139104e-16 	5.2585642290e-17 	1.3380409444e-15 	2.7673722222e-16 	2.7499615657e-02 	1.0722844656e-01 	1.2019474317e-08 	1.2797611292e-10 	1.3340121088e-15 	2.6031610695e-17 	5.4394686922e-17 	3.7345117142e-21 	1.6999188842e-19 	3.5212188008e-24 	1.2158502138e-24 	2.9565645614e-29 	8.8065160729e-31 	1.0732627608e-17 	5.3292181594e-18 	1.3156811992e-20 	1.8367024777e-07 	2.4417586100e-08 	5.7342684401e-09 	5.9125696951e-09 	7.2100820434e-09 	6.3196860281e-03 	2.0550770614e-06 	4.8628244157e-07 	2.2514720505e-07 	4.6384176434e-12 	3.0499389617e-10 	3.3073911072e-16 	2.9516112711e-19 	5.6695798524e-15 	1.7699323175e-11 	3.0766978580e-09 	3.8154127996e-10 	7.1080752652e-01 	1.2644818957e-02 	-4.0702565770e-35 	-2.7059431707e-35 	5.9755850571e-23 	1.3131736378e-24 	
1256 	 1.1362757517e+00 	  1.2500000000e-04 	 3.3804310866e-01 	1.0132500000e+05 	2.5417949553e+03 	7.9701578846e-04 	1.1617795458e-04 	1.1909604262e-03 	1.5257637460e-02 	6.6529226480e-03 	1.1147538610e-01 	3.1071601294e-06 	1.8526818795e-07 	4.8393303407e-15 	5.8061258134e-16 	6.9035876816e-16 	5.2585222454e-17 	1.3381631809e-15 	2.7678179158e-16 	2.7500134773e-02 	1.0722763092e-01 	1.2019451841e-08 	1.2798277302e-10 	1.3340718031e-15 	2.6032568601e-17 	5.4400479392e-17 	3.7345559637e-21 	1.7001083335e-19 	3.5216172805e-24 	1.2160864393e-24 	2.9571998223e-29 	8.8069216977e-31 	1.0732742473e-17 	5.3296927413e-18 	1.3157513551e-20 	1.8376461060e-07 	2.4435273529e-08 	5.7394440158e-09 	5.9183560357e-09 	7.2097453833e-09 	6.3268107350e-03 	2.0572282710e-06 	4.8640056941e-07 	2.2539913336e-07 	4.6421857546e-12 	3.0527316303e-10 	3.3103816405e-16 	2.9514353031e-19 	5.6747195142e-15 	1.7714848079e-11 	3.0795115313e-09 	3.8185457848e-10 	7.1080419978e-01 	1.2644818957e-02 	6.6694830388e-35 	-2.6494728542e-36 	5.9761531114e-23 	1.3134030196e-24 	
1257 	 1.1375257517e+00 	  1.2500000000e-04 	 3.3804310866e-01 	1.0132500000e+05 	2.5417841626e+03 	7.9703749887e-04 	1.1617415858e-04 	1.1908065747e-03 	1.5255272647e-02 	6.6524498877e-03 	1.1147547644e-01 	3.1067157888e-06 	1.8524982705e-07 	4.8385993357e-15 	5.8056962951e-16 	6.9035660375e-16 	5.2584876617e-17 	1.3382637911e-15 	2.7681847857e-16 	2.7500562082e-02 	1.0722695953e-01 	1.2019433384e-08 	1.2798825526e-10 	1.3341209424e-15 	2.6033357138e-17 	5.4405247494e-17 	3.7345923576e-21 	1.7002642610e-19 	3.5219452524e-24 	1.2162808692e-24 	2.9574756093e-29 	8.7975550707e-31 	1.0732836895e-17 	5.3300833287e-18 	1.3158090865e-20 	1.8384221506e-07 	2.4449825285e-08 	5.7437030832e-09 	5.9231183994e-09 	7.2094683382e-09 	6.3326739942e-03 	2.0589983145e-06 	4.8649789174e-07 	2.2560645959e-07 	4.6452863146e-12 	3.0550299907e-10 	3.3128427961e-16 	2.9512904555e-19 	5.6789488869e-15 	1.7727623794e-11 	3.0818270882e-09 	3.8211236640e-10 	7.1080146205e-01 	1.2644818957e-02 	-3.1706831951e-33 	9.7729278351e-35 	5.9766206445e-23 	1.3135918301e-24 	
1258 	 1.1387757517e+00 	  1.2500000000e-04 	 3.3804310866e-01 	1.0132500000e+05 	2.5417752806e+03 	7.9705536736e-04 	1.1617103488e-04 	1.1906799751e-03 	1.5253326735e-02 	6.6520608469e-03 	1.1147555077e-01 	3.1063501555e-06 	1.8523471781e-07 	4.8379977468e-15 	5.8053427992e-16 	6.9035481868e-16 	5.2584591805e-17 	1.3383465930e-15 	2.7684867383e-16 	2.7500913779e-02 	1.0722640695e-01 	1.2019418224e-08 	1.2799276745e-10 	1.3341613882e-15 	2.6034006173e-17 	5.4409171932e-17 	3.7346222914e-21 	1.7003925861e-19 	3.5222151773e-24 	1.2164409211e-24 	2.9580608486e-29 	8.8053161825e-31 	1.0732914521e-17 	5.3304047604e-18 	1.3158565907e-20 	1.8390604032e-07 	2.4461797022e-08 	5.7472077179e-09 	5.9270376446e-09 	7.2092403663e-09 	6.3374988092e-03 	2.0604546693e-06 	4.8657805131e-07 	2.2577706787e-07 	4.6478374644e-12 	3.0569213832e-10 	3.3148681260e-16 	2.9511712381e-19 	5.6824289918e-15 	1.7738136484e-11 	3.0837325712e-09 	3.8232447013e-10 	7.1079920919e-01 	1.2644818957e-02 	1.2094283170e-33 	9.7866762182e-34 	5.9770054094e-23 	1.3137472189e-24 	
1259 	 1.1400257517e+00 	  1.2500000000e-04 	 3.3804310866e-01 	1.0132500000e+05 	2.5417679718e+03 	7.9707007250e-04 	1.1616846456e-04 	1.1905758058e-03 	1.5251725602e-02 	6.6517407199e-03 	1.1147561191e-01 	3.1060493037e-06 	1.8522228514e-07 	4.8375026986e-15 	5.8050518943e-16 	6.9035334714e-16 	5.2584357297e-17 	1.3384147334e-15 	2.7687352378e-16 	2.7501203218e-02 	1.0722595218e-01 	1.2019405768e-08 	1.2799648088e-10 	1.3341946751e-15 	2.6034540331e-17 	5.4412401677e-17 	3.7346469126e-21 	1.7004981870e-19 	3.5224373054e-24 	1.2165726346e-24 	2.9585376427e-29 	8.8112670917e-31 	1.0732978345e-17 	5.3306692624e-18 	1.3158956777e-20 	1.8395853498e-07 	2.4471646008e-08 	5.7500914061e-09 	5.9302627985e-09 	7.2090527854e-09 	6.3414688700e-03 	2.0616528868e-06 	4.8664406010e-07 	2.2591745269e-07 	4.6499364759e-12 	3.0584777654e-10 	3.3165347006e-16 	2.9510731249e-19 	5.6852924319e-15 	1.7746786555e-11 	3.0853005066e-09 	3.8249897955e-10 	7.1079735545e-01 	1.2644818957e-02 	3.0254200174e-33 	2.3083748689e-33 	5.9773220351e-23 	1.3138751219e-24 	
1260 	 1.1424007517e+00 	  2.5000000000e-04 	 3.3804310866e-01 	1.0132500000e+05 	2.5417574615e+03 	7.9709122081e-04 	1.1616476860e-04 	1.1904260218e-03 	1.5249423369e-02 	6.6512803899e-03 	1.1147569980e-01 	3.1056167128e-06 	1.8520440766e-07 	4.8367908012e-15 	5.8046335423e-16 	6.9035122690e-16 	5.2584019850e-17 	1.3385127255e-15 	2.7690926245e-16 	2.7501619483e-02 	1.0722529815e-01 	1.2019387886e-08 	1.2800182146e-10 	1.3342425494e-15 	2.6035308578e-17 	5.4417046677e-17 	3.7346823008e-21 	1.7006500479e-19 	3.5227567496e-24 	1.2167620773e-24 	2.9590133058e-29 	8.8148567757e-31 	1.0733070043e-17 	5.3310496188e-18 	1.3159518794e-20 	1.8403398118e-07 	2.4485805145e-08 	5.7542378128e-09 	5.9349006923e-09 	7.2087830646e-09 	6.3471775119e-03 	2.0633756218e-06 	4.8673905495e-07 	2.2611931704e-07 	4.6529544052e-12 	3.0607158259e-10 	3.3189311824e-16 	2.9509320201e-19 	5.6894096222e-15 	1.7759224357e-11 	3.0875551150e-09 	3.8274988147e-10 	7.1079468991e-01 	1.2644818957e-02 	2.1525350154e-36 	-1.4140355510e-35 	5.9777773580e-23 	1.3140590547e-24 	
1261 	 1.1449007517e+00 	  2.5000000000e-04 	 3.3804310866e-01 	1.0132500000e+05 	2.5417498939e+03 	7.9710644929e-04 	1.1616210765e-04 	1.1903181858e-03 	1.5247765905e-02 	6.6509489616e-03 	1.1147576306e-01 	3.1053052721e-06 	1.8519153640e-07 	4.8362782223e-15 	5.8043323066e-16 	6.9034969728e-16 	5.2583776725e-17 	1.3385832846e-15 	2.7693499752e-16 	2.7501919231e-02 	1.0722482718e-01 	1.2019375033e-08 	1.2800566718e-10 	1.3342770245e-15 	2.6035861808e-17 	5.4420391533e-17 	3.7347077677e-21 	1.7007593929e-19 	3.5229867602e-24 	1.2168984861e-24 	2.9593701419e-29 	8.8163859073e-31 	1.0733136005e-17 	5.3313234771e-18 	1.3159923406e-20 	1.8408827239e-07 	2.4495997012e-08 	5.7572229780e-09 	5.9382400636e-09 	7.2085888808e-09 	6.3512875085e-03 	2.0646157698e-06 	4.8680750541e-07 	2.2626465272e-07 	4.6551269851e-12 	3.0623272162e-10 	3.3206566103e-16 	2.9508304117e-19 	5.6923736788e-15 	1.7768178839e-11 	3.0891783718e-09 	3.8293049962e-10 	7.1079277083e-01 	1.2644818957e-02 	-1.3611983956e-35 	-8.5458234529e-36 	5.9781052014e-23 	1.3141915013e-24 	
1262 	 1.1474007517e+00 	  2.5000000000e-04 	 3.3804310866e-01 	1.0132500000e+05 	2.5417447717e+03 	7.9711675768e-04 	1.1616030661e-04 	1.1902451996e-03 	1.5246644098e-02 	6.6507246346e-03 	1.1147580587e-01 	3.1050944815e-06 	1.8518282457e-07 	4.8359312709e-15 	5.8041284009e-16 	6.9034866050e-16 	5.2583612085e-17 	1.3386310455e-15 	2.7695241816e-16 	2.7502122138e-02 	1.0722450838e-01 	1.2019366344e-08 	1.2800827044e-10 	1.3343003620e-15 	2.6036236312e-17 	5.4422655757e-17 	3.7347249994e-21 	1.7008334067e-19 	3.5231424526e-24 	1.2169908252e-24 	2.9596183212e-29 	8.8174595816e-31 	1.0733180624e-17 	5.3315088424e-18 	1.3160197254e-20 	1.8412500579e-07 	2.4502894217e-08 	5.7592434069e-09 	5.9405004005e-09 	7.2084574523e-09 	6.3540693039e-03 	2.0654550744e-06 	4.8685386268e-07 	2.2636302183e-07 	4.6565973666e-12 	3.0634178995e-10 	3.3218244691e-16 	2.9507616306e-19 	5.6943797854e-15 	1.7774239443e-11 	3.0902770644e-09 	3.8305273845e-10 	7.1079147192e-01 	1.2644818957e-02 	-5.1153047471e-35 	-1.6874342191e-35 	5.9783271114e-23 	1.3142811573e-24 	
1263 	 1.1499007517e+00 	  2.5000000000e-04 	 3.3804310866e-01 	1.0132500000e+05 	2.5417413049e+03 	7.9712373485e-04 	1.1615908768e-04 	1.1901958038e-03 	1.5245884881e-02 	6.6505728103e-03 	1.1147583484e-01 	3.1049518221e-06 	1.8517692845e-07 	4.8356964485e-15 	5.8039903910e-16 	6.9034795814e-16 	5.2583500620e-17 	1.3386633715e-15 	2.7696420929e-16 	2.7502259475e-02 	1.0722429259e-01 	1.2019360468e-08 	1.2801003246e-10 	1.3343161582e-15 	2.6036489799e-17 	5.4424188301e-17 	3.7347366592e-21 	1.7008835010e-19 	3.5232478295e-24 	1.2170533257e-24 	2.9597923477e-29 	8.8178444648e-31 	1.0733210809e-17 	5.3316342996e-18 	1.3160382588e-20 	1.8414986073e-07 	2.4507561713e-08 	5.7606107959e-09 	5.9420302344e-09 	7.2083685036e-09 	6.3559519969e-03 	2.0660230745e-06 	4.8688524945e-07 	2.2642959741e-07 	4.6575924614e-12 	3.0641560802e-10 	3.3226148772e-16 	2.9507150762e-19 	5.6957374652e-15 	1.7778341150e-11 	3.0910206553e-09 	3.8313546390e-10 	7.1079059284e-01 	1.2644818957e-02 	-1.0856337217e-37 	-6.1705204264e-38 	5.9784773044e-23 	1.3143418408e-24 	
1264 	 1.1524007517e+00 	  2.5000000000e-04 	 3.3804310866e-01 	1.0132500000e+05 	2.5417389587e+03 	7.9712845697e-04 	1.1615826276e-04 	1.1901623749e-03 	1.5245371079e-02 	6.6504700608e-03 	1.1147585444e-01 	3.1048552767e-06 	1.8517293817e-07 	4.8355375261e-15 	5.8038969877e-16 	6.9034748250e-16 	5.2583425168e-17 	1.3386852493e-15 	2.7697218952e-16 	2.7502352425e-02 	1.0722414655e-01 	1.2019356493e-08 	1.2801122499e-10 	1.3343268492e-15 	2.6036661361e-17 	5.4425225529e-17 	3.7347445489e-21 	1.7009174039e-19 	3.5233191472e-24 	1.2170956258e-24 	2.9599057631e-29 	8.8195428053e-31 	1.0733231232e-17 	5.3317192056e-18 	1.3160508013e-20 	1.8416667885e-07 	2.4510720271e-08 	5.7615361813e-09 	5.9430655912e-09 	7.2083083072e-09 	6.3572261274e-03 	2.0664074588e-06 	4.8690649652e-07 	2.2647465320e-07 	4.6582658805e-12 	3.0646556585e-10 	3.3231497990e-16 	2.9506835682e-19 	5.6966562723e-15 	1.7781116995e-11 	3.0915238904e-09 	3.8319144703e-10 	7.1078999791e-01 	1.2644818957e-02 	4.6489763104e-38 	-9.1971615937e-39 	5.9785789518e-23 	1.3143829113e-24 	
1265 	 1.1561507517e+00 	  5.0000000000e-04 	 3.3804310866e-01 	1.0132500000e+05 	2.5417367811e+03 	7.9713283971e-04 	1.1615749715e-04 	1.1901313501e-03 	1.5244894228e-02 	6.6503746994e-03 	1.1147587263e-01 	3.1047656745e-06 	1.8516923482e-07 	4.8353900289e-15 	5.8038102982e-16 	6.9034704083e-16 	5.2583355128e-17 	1.3387055545e-15 	2.7697959622e-16 	2.7502438695e-02 	1.0722401100e-01 	1.2019352806e-08 	1.2801233182e-10 	1.3343367720e-15 	2.6036820595e-17 	5.4426188216e-17 	3.7347518706e-21 	1.7009488696e-19 	3.5233853383e-24 	1.2171348855e-24 	2.9600014294e-29 	8.8190206132e-31 	1.0733250181e-17 	5.3317980072e-18 	1.3160624417e-20 	1.8418228563e-07 	2.4513651543e-08 	5.7623950162e-09 	5.9440265150e-09 	7.2082524399e-09 	6.3584086353e-03 	2.0667641910e-06 	4.8692621988e-07 	2.2651646913e-07 	4.6588908589e-12 	3.0651193177e-10 	3.3236462586e-16 	2.9506543246e-19 	5.6975089967e-15 	1.7783693212e-11 	3.0919909399e-09 	3.8324340287e-10 	7.1078944576e-01 	1.2644818957e-02 	-5.4078581706e-37 	-1.5195022076e-37 	5.9786732918e-23 	1.3144210301e-24 	
1266 	 1.1611507517e+00 	  5.0000000000e-04 	 3.3804310866e-01 	1.0132500000e+05 	2.5417352989e+03 	7.9713582293e-04 	1.1615697604e-04 	1.1901102331e-03 	1.5244569660e-02 	6.6503097909e-03 	1.1147588502e-01 	3.1047046867e-06 	1.8516671411e-07 	4.8352896328e-15 	5.8037512911e-16 	6.9034674009e-16 	5.2583307449e-17 	1.3387193757e-15 	2.7698463781e-16 	2.7502497417e-02 	1.0722391874e-01 	1.2019350297e-08 	1.2801308521e-10 	1.3343435262e-15 	2.6036928984e-17 	5.4426843498e-17 	3.7347568536e-21 	1.7009702873e-19 	3.5234303929e-24 	1.2171616101e-24 	2.9600801246e-29 	8.8140789446e-31 	1.0733263078e-17 	5.3318516445e-18 	1.3160703648e-20 	1.8419290738e-07 	2.4515646640e-08 	5.7629795822e-09 	5.9446805824e-09 	7.2082144137e-09 	6.3592135139e-03 	2.0670069961e-06 	4.8693964695e-07 	2.2654493135e-07 	4.6593162446e-12 	3.0654349120e-10 	3.3239841780e-16 	2.9506344190e-19 	5.6980894007e-15 	1.7785446714e-11 	3.0923088400e-09 	3.8327876598e-10 	7.1078906994e-01 	1.2644818957e-02 	1.6269669803e-33 	1.9255562716e-34 	5.9787375059e-23 	1.3144469804e-24 	
1267 	 1.1661507517e+00 	  5.0000000000e-04 	 3.3804310866e-01 	1.0132500000e+05 	2.5417346203e+03 	7.9713718888e-04 	1.1615673744e-04 	1.1901005644e-03 	1.5244421052e-02 	6.6502800715e-03 	1.1147589068e-01 	3.1046767626e-06 	1.8516555997e-07 	4.8352436644e-15 	5.8037242733e-16 	6.9034660235e-16 	5.2583285616e-17 	1.3387257040e-15 	2.7698694623e-16 	2.7502524304e-02 	1.0722387649e-01 	1.2019349149e-08 	1.2801343017e-10 	1.3343466189e-15 	2.6036978612e-17 	5.4427143536e-17 	3.7347591351e-21 	1.7009800938e-19 	3.5234510217e-24 	1.2171738453e-24 	2.9601053882e-29 	8.8190006599e-31 	1.0733268982e-17 	5.3318762034e-18 	1.3160739924e-20 	1.8419777042e-07 	2.4516560102e-08 	5.7632472339e-09 	5.9449800601e-09 	7.2081970029e-09 	6.3595820400e-03 	2.0671181665e-06 	4.8694579537e-07 	2.2655796324e-07 	4.6595110117e-12 	3.0655794126e-10 	3.3241389002e-16 	2.9506253048e-19 	5.6983551459e-15 	1.7786249580e-11 	3.0924543958e-09 	3.8329495729e-10 	7.1078889786e-01 	1.2644818957e-02 	-3.7699375974e-38 	-1.0279363460e-38 	5.9787669076e-23 	1.3144588572e-24 	
1268 	 1.1751507517e+00 	  1.0000000000e-03 	 3.3804310866e-01 	1.0132500000e+05 	2.5417341875e+03 	7.9713806001e-04 	1.1615658528e-04 	1.1900943982e-03 	1.5244326278e-02 	6.6502611181e-03 	1.1147589430e-01 	3.1046589542e-06 	1.8516482392e-07 	4.8352143482e-15 	5.8037070428e-16 	6.9034651451e-16 	5.2583271692e-17 	1.3387297398e-15 	2.7698841842e-16 	2.7502541451e-02 	1.0722384955e-01 	1.2019348416e-08 	1.2801365017e-10 	1.3343485912e-15 	2.6037010263e-17 	5.4427334886e-17 	3.7347605900e-21 	1.7009863479e-19 	3.5234641773e-24 	1.2171816465e-24 	2.9600890169e-29 	8.8209734445e-31 	1.0733272747e-17 	5.3318918657e-18 	1.3160763059e-20 	1.8420087170e-07 	2.4517142650e-08 	5.7634179268e-09 	5.9451710511e-09 	7.2081858993e-09 	6.3598170652e-03 	2.0671890642e-06 	4.8694971668e-07 	2.2656627424e-07 	4.6596352225e-12 	3.0656715672e-10 	3.3242375735e-16 	2.9506194922e-19 	5.6985246227e-15 	1.7786761601e-11 	3.0925472232e-09 	3.8330528313e-10 	7.1078878812e-01 	1.2644818957e-02 	-6.0148822768e-34 	-5.1643119007e-34 	5.9787856585e-23 	1.3144664328e-24 	
1269 	 1.1851507517e+00 	  1.0000000000e-03 	 3.3804310866e-01 	1.0132500000e+05 	2.5417340765e+03 	7.9713828332e-04 	1.1615654627e-04 	1.1900928175e-03 	1.5244301984e-02 	6.6502562595e-03 	1.1147589523e-01 	3.1046543891e-06 	1.8516463523e-07 	4.8352068331e-15 	5.8037026258e-16 	6.9034649198e-16 	5.2583268122e-17 	1.3387307744e-15 	2.7698879582e-16 	2.7502545847e-02 	1.0722384264e-01 	1.2019348229e-08 	1.2801370657e-10 	1.3343490968e-15 	2.6037018376e-17 	5.4427383938e-17 	3.7347609630e-21 	1.7009879512e-19 	3.5234675506e-24 	1.2171836500e-24 	2.9601453135e-29 	8.8197764721e-31 	1.0733273712e-17 	5.3318958806e-18 	1.3160768990e-20 	1.8420166668e-07 	2.4517291983e-08 	5.7634616833e-09 	5.9452200111e-09 	7.2081830529e-09 	6.3598773130e-03 	2.0672072385e-06 	4.8695072192e-07 	2.2656840474e-07 	4.6596670634e-12 	3.0656951907e-10 	3.3242628680e-16 	2.9506180021e-19 	5.6985680673e-15 	1.7786892856e-11 	3.0925710192e-09 	3.8330793011e-10 	7.1078875999e-01 	1.2644818957e-02 	2.4210348447e-34 	8.1305251094e-35 	5.9787904652e-23 	1.3144683770e-24 	
1270 	 1.1951507517e+00 	  1.0000000000e-03 	 3.3804310866e-01 	1.0132500000e+05 	2.5417340533e+03 	7.9713833007e-04 	1.1615653810e-04 	1.1900924866e-03 	1.5244296897e-02 	6.6502552422e-03 	1.1147589542e-01 	3.1046534332e-06 	1.8516459573e-07 	4.8352052596e-15 	5.8037017010e-16 	6.9034648727e-16 	5.2583267375e-17 	1.3387309910e-15 	2.7698887484e-16 	2.7502546767e-02 	1.0722384120e-01 	1.2019348189e-08 	1.2801371837e-10 	1.3343492027e-15 	2.6037020075e-17 	5.4427394208e-17 	3.7347610411e-21 	1.7009882868e-19 	3.5234682557e-24 	1.2171840651e-24 	2.9600760556e-29 	8.8174509752e-31 	1.0733273914e-17 	5.3318967213e-18 	1.3160770232e-20 	1.8420183314e-07 	2.4517323250e-08 	5.7634708450e-09 	5.9452302623e-09 	7.2081824570e-09 	6.3598899277e-03 	2.0672110438e-06 	4.8695093240e-07 	2.2656885082e-07 	4.6596737302e-12 	3.0657001370e-10 	3.3242681642e-16 	2.9506176901e-19 	5.6985771638e-15 	1.7786920338e-11 	3.0925760015e-09 	3.8330848433e-10 	7.1078875410e-01 	1.2644818957e-02 	-7.3490236648e-34 	-2.8537696754e-34 	5.9787914716e-23 	1.3144687806e-24 	
1271 	 1.2051507517e+00 	  1.0000000000e-03 	 3.3804310866e-01 	1.0132500000e+05 	2.5417340484e+03 	7.9713833986e-04 	1.1615653639e-04 	1.1900924173e-03 	1.5244295832e-02 	6.6502550292e-03 	1.1147589546e-01 	3.1046532331e-06 	1.8516458745e-07 	4.8352049302e-15 	5.8037015074e-16 	6.9034648628e-16 	5.2583267218e-17 	1.3387310364e-15 	2.7698889138e-16 	2.7502546960e-02 	1.0722384090e-01 	1.2019348181e-08 	1.2801372085e-10 	1.3343492248e-15 	2.6037020431e-17 	5.4427396358e-17 	3.7347610574e-21 	1.7009883571e-19 	3.5234684039e-24 	1.2171841516e-24 	2.9600262499e-29 	8.8134931665e-31 	1.0733273956e-17 	5.3318968973e-18 	1.3160770492e-20 	1.8420186799e-07 	2.4517329796e-08 	5.7634727632e-09 	5.9452324087e-09 	7.2081823322e-09 	6.3598925689e-03 	2.0672118406e-06 	4.8695097647e-07 	2.2656894422e-07 	4.6596751261e-12 	3.0657011726e-10 	3.3242692731e-16 	2.9506176248e-19 	5.6985790684e-15 	1.7786926092e-11 	3.0925770448e-09 	3.8330860037e-10 	7.1078875286e-01 	1.2644818957e-02 	-2.1792339911e-33 	-7.7030919218e-35 	5.9787916824e-23 	1.3144688660e-24 	
1272 	 1.2151507517e+00 	  1.0000000000e-03 	 3.3804310866e-01 	1.0132500000e+05 	2.5417340474e+03 	7.9713834191e-04 	1.1615653603e-04 	1.1900924027e-03 	1.5244295609e-02 	6.6502549846e-03 	1.1147589547e-01 	3.1046531912e-06 	1.8516458572e-07 	4.8352048612e-15 	5.8037014668e-16 	6.9034648607e-16 	5.2583267185e-17 	1.3387310459e-15 	2.7698889484e-16 	2.7502547001e-02 	1.0722384083e-01 	1.2019348179e-08 	1.2801372136e-10 	1.3343492295e-15 	2.6037020505e-17 	5.4427396809e-17 	3.7347610608e-21 	1.7009883718e-19 	3.5234684350e-24 	1.2171841729e-24 	2.9601114221e-29 	8.8174570441e-31 	1.0733273965e-17 	5.3318969342e-18 	1.3160770546e-20 	1.8420187529e-07 	2.4517331167e-08 	5.7634731649e-09 	5.9452328581e-09 	7.2081823061e-09 	6.3598931220e-03 	2.0672120074e-06 	4.8695098570e-07 	2.2656896378e-07 	4.6596754184e-12 	3.0657013895e-10 	3.3242695053e-16 	2.9506176111e-19 	5.6985794671e-15 	1.7786927297e-11 	3.0925772632e-09 	3.8330862467e-10 	7.1078875261e-01 	1.2644818957e-02 	-2.9493628095e-37 	1.5257087682e-37 	5.9787917265e-23 	1.3144688854e-24 	
