1.100842296499999984e+00 3.380431086599999801e-01 1.013250000000000000e+05 1.762197675099999969e+03 2.543754110499999842e-03 5.484881308599999847e-05 1.998664133000000050e-04 1.079071651299999962e-01 5.779610862400000500e-04 7.350032109500000133e-02 2.109378053299999962e-04 4.478105195599999867e-06 2.185910094099999930e-08 4.649340568399999970e-07 1.771849782299999841e-05 1.933681496399999889e-06 1.616954503800000073e-03 7.968500554799999233e-03 6.252704192199999567e-02 1.043196109899999918e-02 4.264650564699999717e-05 1.230441789600000054e-03 4.331853502000000079e-06 8.698267280200000685e-06 6.474635603100000348e-05 3.796669994399999769e-07 7.059248799599999666e-04 3.623844923899999807e-05 2.012928148000000042e-03 3.560264928700000172e-05 2.957511582100000270e-04 5.619659447300000309e-05 1.434548809200000092e-03 3.001363863199999792e-06 5.000640260100000068e-09 5.383297235000000412e-10 9.034629731099999815e-11 1.036049539400000017e-10 2.121484155600000007e-09 8.247413313199999380e-08 2.857476421499999931e-10 5.264088763100000156e-08 2.354676498699999745e-10 6.125576068199999643e-11 1.787785320799999974e-07 6.797722156400000455e-10 1.845638016500000013e-09 1.054974232499999910e-09 1.940541451199999960e-10 2.956219460299999824e-09 1.191354959199999917e-09 7.137586103899999923e-01 1.264481895700000046e-02 1.759988231900000049e-07 2.591473803699999921e-06 7.963946067299999191e-06 9.014287672400000376e-05
1.100847179300000089e+00 3.380431086599999801e-01 1.013250000000000000e+05 1.861353365799999892e+03 2.653094050100000042e-03 1.255803047500000024e-04 4.958452044000000386e-04 9.218332380499999479e-02 1.360498782300000086e-03 8.264128040700000066e-02 1.571034157699999884e-04 2.630095352399999981e-06 2.681469089900000214e-07 2.212448712599999893e-06 3.416794772299999901e-05 4.136086696699999998e-06 1.401201364300000028e-03 4.113539274600000115e-03 7.082658716799999921e-02 1.350707270899999951e-02 6.777337451500000233e-05 8.533519161599999918e-04 7.617095614400000152e-06 4.905000589900000420e-06 3.006655368200000143e-05 1.247137315600000060e-06 7.908913891599999614e-04 4.479328846699999830e-05 9.946506103299999988e-04 1.443571410700000016e-05 6.716883823699999854e-05 8.965568975900000607e-05 1.050292968500000012e-03 4.502288522400000029e-06 3.217086125499999938e-08 3.176740503100000056e-09 5.199196982900000293e-10 3.876762420300000196e-10 5.218026102200000183e-09 3.523505670799999795e-07 4.270810242699999817e-10 6.259208263200000356e-08 1.004548576799999990e-09 7.950930949700000470e-10 7.455710077700000374e-07 2.936428884399999847e-09 6.076867364800000211e-09 4.519217659900000018e-09 1.137018328200000056e-09 1.587712137199999862e-08 8.114469503700000228e-09 7.137581383500000154e-01 1.264481895700000046e-02 4.564105988299999823e-08 2.333081604599999943e-07 6.826346779499999889e-06 5.880145023199999924e-05
1.100849742799999920e+00 3.380431086599999801e-01 1.013250000000000000e+05 1.941054288600000064e+03 2.523992457099999854e-03 2.345282299000000126e-04 1.110065686199999957e-03 7.800909491900000214e-02 2.741197786599999884e-03 9.025113920100000242e-02 9.120993918599999434e-05 1.331618280899999945e-06 1.200486902399999990e-06 4.648852142199999628e-06 3.613888848800000199e-05 5.029757872600000201e-06 8.045096001399999969e-04 1.675524489099999934e-03 7.704753832199999486e-02 1.680130507199999873e-02 7.480199285800000241e-05 5.062846474800000284e-04 8.118290592699999484e-06 1.777701856800000066e-06 1.153111061199999955e-05 2.104900989099999912e-06 5.663218219399999498e-04 3.009101672099999869e-05 3.331585667899999818e-04 2.880208261000000184e-06 8.314236555999999996e-06 8.730287128499999798e-05 5.916795432600000394e-04 4.304163099800000055e-06 9.686873627699999727e-08 1.148786657800000055e-08 1.923417980299999858e-09 1.115047618600000057e-09 1.024515689000000063e-08 1.046810528100000019e-06 4.824117192599999869e-10 7.229281673300000363e-08 3.030316054999999834e-09 4.521429011400000398e-09 1.788470458399999974e-06 4.320894134699999656e-09 9.375995696099999915e-09 1.095913452499999935e-08 3.765758379400000254e-09 5.405710768999999703e-08 3.133049663299999941e-08 7.137571593599999487e-01 1.264481895700000046e-02 3.898895440800000081e-09 8.724293462699999386e-09 3.598699981499999937e-06 2.413291988299999833e-05
1.100851268700000052e+00 3.380431086599999801e-01 1.013250000000000000e+05 1.988374178699999902e+03 2.213584350499999895e-03 3.483033942299999927e-04 2.044650852600000002e-03 6.724959345700000368e-02 4.449032175799999891e-03 9.541190804099999867e-02 4.486248504099999806e-05 6.754969948899999988e-07 1.858036795199999938e-06 4.277100367700000149e-06 2.135657731100000018e-05 3.422902940099999812e-06 3.208466003800000124e-04 5.676681563200000353e-04 7.982716160099999347e-02 2.009737243099999834e-02 5.092059456799999807e-05 2.370937853900000124e-04 5.090055833699999844e-06 5.226180442100000106e-07 3.853273887599999869e-06 1.700451945200000067e-06 2.568924564599999990e-04 1.133675906300000071e-05 7.979975689600000413e-05 3.344245154900000031e-07 6.976310825600000454e-07 5.316083783099999815e-05 2.750608707899999885e-04 2.493183460499999995e-06 1.314940331900000118e-07 2.320143297700000102e-08 4.146916137300000338e-09 2.129762001100000197e-09 1.561539588699999972e-08 2.055116766399999944e-06 4.994511214099999666e-10 8.363459577600000403e-08 5.787990013199999722e-09 1.094120581999999927e-08 2.564758592799999881e-06 2.215713508100000166e-09 7.125730188099999819e-09 1.530788660200000104e-08 6.908163594400000246e-09 1.131374873599999964e-07 6.614867393400000098e-08 7.137561902300000316e-01 1.264481895700000046e-02 1.483974702100000121e-10 1.977748540700000073e-10 1.220121121499999988e-06 7.131811999400000364e-06
1.100852489400000023e+00 3.380431086599999801e-01 1.013250000000000000e+05 2.012311815900000056e+03 1.838430827899999913e-03 4.508058944799999746e-04 3.263023226599999927e-03 5.892480702499999778e-02 6.225853404199999802e-03 9.876320367999999461e-02 2.185827113099999915e-05 4.462293390200000134e-07 1.179715150699999900e-06 1.863648748900000088e-06 6.925053460199999870e-06 1.277997120199999954e-06 8.189945850499999545e-05 1.399916522999999934e-04 7.972618660300000160e-02 2.385274533399999938e-02 1.973803631400000081e-05 7.313397870899999867e-05 1.810012266099999923e-06 1.209236959100000102e-07 9.296936470399999696e-07 6.344318643399999606e-07 6.474634447100000305e-05 2.185237701000000129e-06 1.135625303400000053e-05 1.845642414600000139e-08 3.016528206999999690e-08 1.856667074700000034e-05 9.697699564099999893e-05 7.711370260899999705e-07 1.021277265300000014e-07 3.223717745099999906e-08 6.270879729399999991e-09 3.027836702499999900e-09 2.043065799799999932e-08 3.163911322999999995e-06 6.128520146600000128e-10 1.002155990899999937e-07 8.088837759499999829e-09 1.548969785899999857e-08 2.682163196100000105e-06 4.720581989199999738e-10 2.794969198499999848e-09 1.418439235400000059e-08 8.609243976299999496e-09 1.740798022100000123e-07 9.357508804500000580e-08 7.137555860800000040e-01 1.264481895700000046e-02 1.885231478499999968e-12 1.794444994400000010e-12 2.382730543799999868e-07 1.412035362500000102e-06
1.100853374399999973e+00 3.380431086599999801e-01 1.013250000000000000e+05 2.020861006000000089e+03 1.599487120799999908e-03 5.131079515399999567e-04 4.210277978800000369e-03 5.414095791199999980e-02 7.359482486200000055e-03 1.002134780900000022e-01 1.538934947299999871e-05 4.131847006200000072e-07 4.602206820699999807e-07 5.908969302899999519e-07 1.894673974999999978e-06 3.885017892100000041e-07 2.068377504100000133e-05 3.614061250999999820e-05 7.823285112599999425e-02 2.716334381899999928e-02 6.275354505200000272e-06 2.065217988999999907e-05 5.403192984799999705e-07 3.068458962399999830e-08 2.302572755199999983e-07 1.626539552799999929e-07 1.364496993999999960e-05 3.669910836000000139e-07 1.637538066100000084e-06 1.184051996100000036e-09 1.553945619200000051e-09 5.382811392600000212e-06 3.443605559099999750e-05 1.829574404699999970e-07 7.225576544000000261e-08 3.435451519200000201e-08 7.142403996400000062e-09 3.351486988799999992e-09 2.331678796700000156e-08 3.984249517599999872e-06 7.798576965999999521e-10 1.172007875800000005e-07 8.785580817900000292e-09 1.581851180499999988e-08 2.396406027600000014e-06 1.208762001999999975e-10 8.478535742899999908e-10 1.056336500699999996e-08 8.346164043200000580e-09 2.041859661999999986e-07 9.838557455999999906e-08 7.137553553500000092e-01 1.264481895700000046e-02 2.960091406400000213e-14 2.280504850899999844e-14 4.546174477200000088e-08 3.009105828999999881e-07
1.100853984700000066e+00 3.380431086599999801e-01 1.013250000000000000e+05 2.024611024099999895e+03 1.487165439299999951e-03 5.469879604200000118e-04 4.762910778500000115e-03 5.163651811199999886e-02 7.942306578499999312e-03 1.007147015300000059e-01 1.365975650899999974e-05 4.136375934299999753e-07 1.870797220099999939e-07 2.161285880600000059e-07 6.467490286999999512e-07 1.421205248199999963e-07 6.953293371599999786e-06 1.231391807000000050e-05 7.680976272999999466e-02 2.962664497999999841e-02 2.431427023099999871e-06 7.281300551099999914e-06 1.955590910999999920e-07 1.040153473400000012e-08 7.609517596800000579e-08 4.711776393600000004e-08 3.604624573899999888e-06 8.341758997799999465e-08 3.457894844799999747e-07 1.504893716600000121e-10 1.568651796399999919e-10 1.923566174800000176e-06 1.499493581099999978e-05 5.127709157399999869e-08 6.019276167400000626e-08 3.351780979000000018e-08 7.264246741599999710e-09 3.356317508100000170e-09 2.487975377999999971e-08 4.536278079300000309e-06 9.136183515299999822e-10 1.302012528100000083e-07 8.676956208599999771e-09 1.482705864900000054e-08 2.111357059800000173e-06 6.292448961800000061e-11 3.031821711999999934e-10 7.876215606800000110e-09 7.592411876900000391e-09 2.113036208900000124e-07 9.364875539099999548e-08 7.137552496700000360e-01 1.264481895700000046e-02 1.271856345499999951e-15 8.361307545999999947e-16 1.257224154100000040e-08 8.993360795499999555e-08
1.100854595099999944e+00 3.380431086599999801e-01 1.013250000000000000e+05 2.027789164600000049e+03 1.418663974700000094e-03 5.745914421699999976e-04 5.194283307299999743e-03 4.970641802499999734e-02 8.365220429000000055e-03 1.008951264499999972e-01 1.284804080500000017e-05 4.173382029899999784e-07 6.677543277199999553e-08 7.124118312600000018e-08 2.030018731400000104e-07 4.750690059099999824e-08 2.169170189099999954e-06 3.833610554699999865e-06 7.525402363600000588e-02 3.215354467099999780e-02 9.367186021500000031e-07 2.333443788600000015e-06 6.408829256299999465e-08 3.258764962199999949e-09 2.327262153999999882e-08 1.124157015899999983e-08 8.051621432899999767e-07 1.620140108300000020e-08 6.354947539200000359e-08 1.858578679399999846e-11 1.399741103700000044e-11 6.441303158999999979e-07 6.070286025099999601e-06 1.198097908300000061e-08 5.344382377099999938e-08 3.151439677299999854e-08 7.064924559599999947e-09 3.224495670399999859e-09 2.615988001699999968e-08 5.078199403300000001e-06 1.045482663900000098e-09 1.430230583099999982e-07 8.232952452299999417e-09 1.334150830100000020e-08 1.814663138099999941e-06 4.322172148699999939e-11 9.790496861299999454e-11 5.597479080999999763e-09 6.638239163800000322e-09 2.074980888799999968e-07 8.488155575300000061e-08 7.137551562999999710e-01 1.264481895700000046e-02 5.029179027200000225e-17 2.800896370799999748e-17 3.404663831200000022e-09 2.468427286399999845e-08
1.100855205400000036e+00 3.380431086599999801e-01 1.013250000000000000e+05 2.030843031899999914e+03 1.384431967300000068e-03 5.976168249599999758e-04 5.512033258999999782e-03 4.821990591400000109e-02 8.664785919300000208e-03 1.008493799699999999e-01 1.240768880100000016e-05 4.198545660100000020e-07 2.226953751500000062e-08 2.236756190100000163e-08 6.152847515800000305e-08 1.518984626899999836e-08 6.453906465500000373e-07 1.114647678699999925e-06 7.366031143899999523e-02 3.468534977999999935e-02 4.279202655299999944e-07 7.041308795399999730e-07 1.975102970099999900e-08 9.712352427399999423e-10 6.796116298900000289e-09 2.324011616999999863e-09 1.586862164100000099e-07 2.794534095299999805e-09 1.049533504199999958e-08 2.339731952899999991e-12 1.167159920999999929e-12 2.135682166100000014e-07 2.326279771499999803e-06 2.463516411300000072e-09 4.896629878000000279e-08 2.895491844099999851e-08 6.640794502800000134e-09 3.006405265399999793e-09 2.723964923499999868e-08 5.606052537900000122e-06 1.166910580599999960e-09 1.547378673600000004e-07 7.608772995099999708e-09 1.168783871999999971e-08 1.534913681699999975e-06 3.419182144900000007e-11 3.013576303499999782e-11 3.854453803900000286e-09 5.655873443500000369e-09 1.952579830399999977e-07 7.435940290199999903e-08 7.137550633700000535e-01 1.264481895700000046e-02 1.942008643800000181e-18 9.332771174499999307e-19 9.659788440899999260e-10 6.350075952700000245e-09
1.100856273600000046e+00 3.380431086599999801e-01 1.013250000000000000e+05 2.036233056199999965e+03 1.375276414800000050e-03 6.308761230599999568e-04 5.869759572400000229e-03 4.631339923100000200e-02 9.003444147000000050e-03 1.004597205899999957e-01 1.194423034900000064e-05 4.199183023199999936e-07 3.100694559300000079e-09 2.880616485599999885e-09 7.589339729200000141e-09 2.004433545599999849e-09 7.279549245399999398e-08 1.144536179200000056e-07 7.091350241200000681e-02 3.901288615899999729e-02 2.253871200800000024e-07 8.068226608999999642e-08 2.340314957200000168e-09 1.100609805799999972e-10 7.498860341499999560e-10 1.194726040300000115e-10 7.702078924499999935e-09 1.052427248199999986e-10 3.708915695099999831e-10 6.470468165000000571e-14 1.436056572900000101e-14 3.179790834100000129e-08 3.948654965099999752e-07 1.364369418299999876e-10 4.251079744999999843e-08 2.429926984499999981e-08 5.606594622100000310e-09 2.528526443199999916e-09 2.882844999300000025e-08 6.477446726700000209e-06 1.346213778099999977e-09 1.710239723399999922e-07 6.412367065699999846e-09 8.913975197299999746e-09 1.118206823000000022e-06 2.482760911399999890e-11 3.755055277100000392e-12 1.910953598699999861e-09 4.120137322100000081e-09 1.625064465899999947e-07 5.604144350599999703e-08 7.137548926700000296e-01 1.264481895700000046e-02 6.194313315300000251e-21 2.502866872300000019e-21 1.241530361699999885e-10 5.248159342400000396e-10
